date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
2000-10-07,66,Lucky,Britney Spears,40.0,23,9,1
2000-10-07,67,Callin' Me,Lil' Zane Featuring 112,59.0,21,11,happy
2000-10-07,68,What'Chu Like,Da Brat Featuring Tyrese,65.0,26,19,happy
2000-10-07,69,Deep Inside Of You,Third Eye Blind,70.0,69,6,0
2000-10-07,70,My Baby You,Marc Anthony,76.0,70,4,sad
2000-10-07,71,E.I.,Nelly,,71,1,happy
2000-10-07,72,That Other Woman,Changing Faces,80.0,72,2,sad
2000-10-07,73,There You Are,Martina McBride,75.0,73,5,sad
2000-10-07,74,Californication,Red Hot Chili Peppers,79.0,72,11,happy
2000-10-07,75,Beautiful Day,U2,,75,1,happy
2000-10-07,76,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,78.0,76,9,0
2000-10-07,77,911,Wyclef Jean Featuring Mary J. Blige,,77,1,1
2000-10-07,78,It's Always Somethin',Joe Diffie,69.0,57,9,happy
2000-10-07,79,Treat Her Like A Lady,Joe,72.0,63,10,happy
2000-10-07,80,Without You,Dixie Chicks,,80,1,sad
2000-10-07,81,Just Another Day In Paradise,Phil Vassar,81.0,81,2,1
2000-10-07,82,Bad Boyz,Shyne Featuring Barrington Levy,90.0,82,5,1
2000-10-07,83,What's Your Fantasy,Ludacris Featuring Shawnna,89.0,83,2,1
2000-10-07,84,Your Everything,Keith Urban,66.0,51,13,happy
2000-10-07,85,One Voice,Billy Gilman,77.0,38,17,sad
2000-10-07,86,Summer Rain,Carl Thomas,82.0,82,3,1
2000-10-07,87,Taking You Home,Don Henley,85.0,58,16,sad
2000-10-07,88,Can't Go For That,Tamia,84.0,84,4,happy
2000-10-07,89,I Think I'm In Love With You,Jessica Simpson,74.0,21,15,happy
2000-10-07,90,Whatever,Ideal Featuring Lil' Mo,92.0,47,18,happy
2000-10-07,91,You Should've Told Me,Kelly Price,91.0,91,3,happy
2000-10-07,92,He Loves U Not,Dream,99.0,92,2,happy
2000-10-07,93,That's The Kind Of Mood I'm In,Patty Loveless,93.0,93,4,happy
2000-10-07,94,Change Your Mind,Sister Hazel,87.0,59,13,happy
2000-10-07,95,Don't Call Me Baby,Madison Avenue,88.0,88,14,happy
2000-10-07,96,Can't Fight The Moonlight,LeAnn Rimes,83.0,71,5,1
2000-10-07,97,You Won't Be Lonely Now,Billy Ray Cyrus,97.0,97,3,sad
2000-10-07,98,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,95.0,52,17,happy
2000-10-07,99,I Wanna Be With You,Mandy Moore,94.0,24,17,2
2000-10-07,100,You'll Always Be Loved By Me,Brooks & Dunn,86.0,55,18,happy
2000-09-02,1,Doesn't Really Matter,Janet,1.0,1,12,happy
2000-09-02,2,Incomplete,Sisqo,2.0,1,11,1
2000-09-02,3,"Jumpin', Jumpin'",Destiny's Child,4.0,3,17,1
2000-09-02,4,Bent,matchbox twenty,3.0,1,19,2
2000-09-02,5,No More,Ruff Endz,7.0,5,10,happy
2000-09-02,6,I Wanna Know,Joe,5.0,4,36,1
2000-09-02,7,Kryptonite,3 Doors Down,12.0,7,22,0
2000-09-02,8,Wifey,Next,19.0,8,15,1
2000-09-02,9,Absolutely (Story Of A Girl),Nine Days,8.0,6,18,2
2000-09-02,10,It's Gonna Be Me,'N Sync,6.0,1,18,1
2000-09-02,11,(Hot S**t) Country Grammar,Nelly,11.0,11,19,happy
2000-09-02,12,I Need You,LeAnn Rimes,15.0,11,15,happy
2000-09-02,13,Try Again,Aaliyah,9.0,1,25,happy
2000-09-02,14,Music,Madonna,18.0,14,4,happy
2000-09-02,15,He Wasn't Man Enough,Toni Braxton,13.0,2,25,1
2000-09-02,16,Higher,Creed,14.0,7,44,2
2000-09-02,17,Back Here,BBMak,16.0,13,19,happy
2000-09-02,18,Everything You Want,Vertical Horizon,10.0,1,33,1
2000-09-02,19,Desert Rose,Sting Featuring Cheb Mami,17.0,17,17,0
2000-09-02,20,Let's Get Married,Jagged Edge,20.0,11,18,1
2000-09-02,21,Callin' Me,Lil' Zane Featuring 112,34.0,21,6,happy
2000-09-02,22,Wonderful,Everclear,23.0,22,9,1
2000-09-02,23,Come On Over Baby (All I Want Is You),Christina Aguilera,29.0,23,5,happy
2000-09-02,24,Bounce With Me,Lil Bow Wow Featuring Xscape,35.0,24,3,happy
2000-09-02,25,Faded,SoulDecision Featuring Thrust,27.0,25,9,happy
2000-09-02,26,Lucky,Britney Spears,28.0,26,4,1
2000-09-02,27,I Think I'm In Love With You,Jessica Simpson,21.0,21,10,happy
2000-09-02,28,Purest Of Pain (A Puro Dolor),Son By Four,31.0,26,22,happy
2000-09-02,29,You Sang To Me,Marc Anthony,26.0,2,28,1
2000-09-02,30,Breathe,Faith Hill,24.0,2,44,0
2000-09-02,31,That's The Way,Jo Dee Messina,25.0,25,11,happy
2000-09-02,32,Just Be A Man About It,Toni Braxton,37.0,32,6,happy
2000-09-02,33,There You Go,P!nk,22.0,7,27,happy
2000-09-02,34,Give Me Just One Night (Una Noche),98 Degrees,39.0,34,3,2
2000-09-02,35,What About Now,Lonestar,30.0,30,13,happy
2000-09-02,36,Most Girls,P!nk,52.0,36,4,happy
2000-09-02,37,It Must Be Love,Alan Jackson,38.0,37,11,1
2000-09-02,38,One Voice,Billy Gilman,43.0,38,12,sad
2000-09-02,39,What'Chu Like,Da Brat Featuring Tyrese,36.0,26,14,happy
2000-09-02,40,Separated,Avant,33.0,23,19,1
2000-09-02,41,Shake Ya Ass,Mystikal,65.0,41,4,1
2000-09-02,42,Bag Lady,Erykah Badu,53.0,42,3,1
2000-09-02,43,I Turn To You,Christina Aguilera,40.0,3,21,0
2000-09-02,44,The Next Episode,Dr. Dre Featuring Snoop Dogg,32.0,23,15,happy
2000-09-02,45,With Arms Wide Open,Creed,62.0,45,17,0
2000-09-02,46,The Light,Common,49.0,46,5,1
2000-09-02,47,I Will...But,SHeDAISY,48.0,47,8,happy
2000-09-02,48,Smooth,Santana Featuring Rob Thomas,46.0,1,58,1
2000-09-02,49,Don't Think I'm Not,Kandi,61.0,49,5,happy
2000-09-02,50,Big Pimpin',Jay-Z Featuring UGK,41.0,18,20,1
2000-09-02,51,It's My Life,Bon Jovi,51.0,51,4,happy
2000-09-02,52,Case Of The Ex (Whatcha Gonna Do),Mya,57.0,52,3,1
2000-09-02,53,I Wanna Be With You,Mandy Moore,42.0,24,12,2
2000-09-02,54,I Hope You Dance,Lee Ann Womack,44.0,32,17,0
2000-09-02,55,You're A God,Vertical Horizon,64.0,55,2,1
2000-09-02,56,You'll Always Be Loved By Me,Brooks & Dunn,56.0,56,13,happy
2000-09-02,57,What You Want,DMX Featuring Sisqo,58.0,57,10,happy
2000-09-02,58,Dance With Me,Debelah Morgan,70.0,58,6,happy
2000-09-02,59,Your Everything,Keith Urban,60.0,59,8,happy
2000-09-02,60,Whatever,Ideal Featuring Lil' Mo,50.0,47,13,happy
2000-09-02,61,Who Let The Dogs Out,Baha Men,54.0,54,7,1
2000-09-02,62,Where I Wanna Be,Donell Jones,55.0,29,20,0
2000-09-02,63,It's Always Somethin',Joe Diffie,67.0,63,4,happy
2000-09-02,64,Last Resort,Papa Roach,66.0,64,6,2
2000-09-02,65,Prayin' For Daylight,Rascal Flatts,47.0,38,18,1
2000-09-02,66,Country Comes To Town,Toby Keith,69.0,66,5,happy
2000-09-02,67,Go On,George Strait,71.0,67,2,0
2000-09-02,68,I Will Love Again,Lara Fabian,45.0,32,13,happy
2000-09-02,69,Treat Her Like A Lady,Joe,63.0,63,5,happy
2000-09-02,70,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,59.0,52,12,happy
2000-09-02,71,Taking You Home,Don Henley,68.0,58,11,sad
2000-09-02,72,Kiss This,Aaron Tippin,74.0,72,2,1
2000-09-02,73,Let's Make Love,Faith Hill With Tim McGraw,73.0,73,4,sad
2000-09-02,74,The Way I Am,Eminem,87.0,74,2,1
2000-09-02,75,Aaron's Party (Come Get It),Aaron Carter,99.0,75,2,1
2000-09-02,76,Open My Heart,Yolanda Adams,76.0,76,2,sad
2000-09-02,77,Californication,Red Hot Chili Peppers,79.0,72,6,happy
2000-09-02,78,When You Need My Love,Darryl Worley,75.0,75,13,happy
2000-09-02,79,Best Of Intentions,Travis Tritt,86.0,79,3,happy
2000-09-02,80,Deep Inside Of You,Third Eye Blind,,80,1,0
2000-09-02,81,Change Your Mind,Sister Hazel,78.0,59,8,happy
2000-09-02,82,Feels Like Love,Vince Gill,,82,1,happy
2000-09-02,83,Flowers On The Wall,Eric Heatherly,77.0,50,19,happy
2000-09-02,84,Dance Tonight,Lucy Pearl,72.0,36,16,happy
2000-09-02,85,Simple Kind Of Life,No Doubt,80.0,38,10,happy
2000-09-02,86,No Matter What They Say,Lil' Kim,81.0,60,8,happy
2000-09-02,87,Broadway,Goo Goo Dolls,85.0,24,20,happy
2000-09-02,88,The Real Slim Shady,Eminem,83.0,4,18,happy
2000-09-02,89,As We Lay,Kelly Price,82.0,64,8,sad
2000-09-02,90,Don't Call Me Baby,Madison Avenue,92.0,90,9,happy
2000-09-02,91,The Hardest Part Of Breaking Up (Is Getting Back Your Stuff),2Gether,,91,1,happy
2000-09-02,92,Baby U Are,Gerald Levert,89.0,89,3,happy
2000-09-02,93,I'll Be,Reba McEntire,84.0,51,17,sad
2000-09-02,94,Hey Papi,Jay-Z Featuring Memphis Bleek & Amil,98.0,94,4,0
2000-09-02,95,Sour Girl,Stone Temple Pilots,88.0,78,9,0
2000-09-02,96,Oops!...I Did It Again,Britney Spears,90.0,9,20,happy
2000-09-02,97,Ta Da,Lil' Mo,97.0,97,4,happy
2000-09-02,98,I Disappear,Metallica,94.0,76,17,happy
2000-09-02,99,Kernkraft 400,Zombie Nation,,99,1,happy
2000-09-02,100,The One,Backstreet Boys,93.0,30,15,1
2000-08-05,1,It's Gonna Be Me,'N Sync,1.0,1,14,1
2000-08-05,2,Incomplete,Sisqo,55.0,2,7,1
2000-08-05,3,Bent,matchbox twenty,2.0,1,15,2
2000-08-05,4,Everything You Want,Vertical Horizon,3.0,1,29,1
2000-08-05,5,Try Again,Aaliyah,4.0,1,21,happy
2000-08-05,6,"Jumpin', Jumpin'",Destiny's Child,8.0,6,13,1
2000-08-05,7,I Wanna Know,Joe,5.0,4,32,1
2000-08-05,8,Absolutely (Story Of A Girl),Nine Days,6.0,6,14,2
2000-08-05,9,Higher,Creed,7.0,7,40,2
2000-08-05,10,Doesn't Really Matter,Janet,15.0,10,8,happy
2000-08-05,11,He Wasn't Man Enough,Toni Braxton,10.0,2,21,1
2000-08-05,12,There You Go,P!nk,9.0,7,23,happy
2000-08-05,13,I Need You,LeAnn Rimes,50.0,13,11,happy
2000-08-05,14,Let's Get Married,Jagged Edge,11.0,11,14,1
2000-08-05,15,No More,Ruff Endz,12.0,12,6,happy
2000-08-05,16,Back Here,BBMak,13.0,13,15,happy
2000-08-05,17,(Hot S**t) Country Grammar,Nelly,21.0,17,15,happy
2000-08-05,18,Kryptonite,3 Doors Down,22.0,18,18,0
2000-08-05,19,Desert Rose,Sting Featuring Cheb Mami,19.0,19,13,0
2000-08-05,20,You Sang To Me,Marc Anthony,20.0,2,24,1
2000-08-05,21,Wifey,Next,24.0,21,11,1
2000-08-05,22,Breathe,Faith Hill,18.0,2,40,0
2000-08-05,23,I Think I'm In Love With You,Jessica Simpson,25.0,23,6,happy
2000-08-05,24,Be With You,Enrique Iglesias,14.0,1,19,1
2000-08-05,25,I Turn To You,Christina Aguilera,17.0,3,17,0
2000-08-05,26,The Next Episode,Dr. Dre Featuring Snoop Dogg,23.0,23,11,happy
2000-08-05,27,Separated,Avant,29.0,23,15,1
2000-08-05,28,I Wanna Be With You,Mandy Moore,31.0,28,8,2
2000-08-05,29,Big Pimpin',Jay-Z Featuring UGK,26.0,18,16,1
2000-08-05,30,The Real Slim Shady,Eminem,16.0,4,14,happy
2000-08-05,31,What'Chu Like,Da Brat Featuring Tyrese,28.0,28,10,happy
2000-08-05,32,Purest Of Pain (A Puro Dolor),Son By Four,30.0,30,18,happy
2000-08-05,33,Wonderful,Everclear,37.0,33,5,1
2000-08-05,34,I Try,Macy Gray,27.0,5,25,1
2000-08-05,35,I Hope You Dance,Lee Ann Womack,32.0,32,13,0
2000-08-05,36,I Will Love Again,Lara Fabian,40.0,36,9,happy
2000-08-05,37,What About Now,Lonestar,39.0,37,9,happy
2000-08-05,38,That's The Way,Jo Dee Messina,44.0,38,7,happy
2000-08-05,39,Smooth,Santana Featuring Rob Thomas,41.0,1,54,1
2000-08-05,40,Where I Wanna Be,Donell Jones,34.0,29,16,0
2000-08-05,41,Prayin' For Daylight,Rascal Flatts,46.0,41,14,1
2000-08-05,42,Amazed,Lonestar,42.0,1,53,1
2000-08-05,43,Dance Tonight,Lucy Pearl,36.0,36,12,happy
2000-08-05,44,It Must Be Love,Alan Jackson,49.0,44,7,1
2000-08-05,45,Swear It Again,Westlife,33.0,20,19,1
2000-08-05,46,Thong Song,Sisqo,43.0,3,28,1
2000-08-05,47,Maria Maria,Santana Featuring The Product G&B,48.0,1,26,1
2000-08-05,48,Simple Kind Of Life,No Doubt,38.0,38,6,happy
2000-08-05,49,Oops!...I Did It Again,Britney Spears,35.0,9,16,happy
2000-08-05,50,Yes!,Chad Brock,45.0,22,18,happy
2000-08-05,51,Flowers On The Wall,Eric Heatherly,53.0,51,15,happy
2000-08-05,52,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,60.0,52,8,happy
2000-08-05,53,I'll Be,Reba McEntire,51.0,51,13,sad
2000-08-05,54,Whatever,Ideal Featuring Lil' Mo,54.0,54,9,happy
2000-08-05,55,One Voice,Billy Gilman,56.0,55,8,sad
2000-08-05,56,Faded,SoulDecision Featuring Thrust,64.0,56,5,happy
2000-08-05,57,Come On Over Baby (All I Want Is You),Christina Aguilera,,57,1,happy
2000-08-05,58,Taking You Home,Don Henley,62.0,58,7,sad
2000-08-05,59,Change Your Mind,Sister Hazel,66.0,59,4,happy
2000-08-05,60,No Matter What They Say,Lil' Kim,67.0,60,4,happy
2000-08-05,61,I Will...But,SHeDAISY,70.0,61,4,happy
2000-08-05,62,Broadway,Goo Goo Dolls,57.0,24,16,happy
2000-08-05,63,Crash And Burn,Savage Garden,58.0,24,18,happy
2000-08-05,64,As We Lay,Kelly Price,69.0,64,4,sad
2000-08-05,65,Cold Day In July,Dixie Chicks,68.0,65,7,sad
2000-08-05,66,Don't Think I'm Not,Kandi,,66,1,happy
2000-08-05,67,I Wish,Carl Thomas,52.0,20,20,1
2000-08-05,68,Better Off Alone,Alice Deejay,65.0,27,18,2
2000-08-05,69,Just Be A Man About It,Toni Braxton,76.0,69,2,happy
2000-08-05,70,Some Things Never Change,Tim McGraw,59.0,58,13,happy
2000-08-05,71,Last Resort,Papa Roach,75.0,71,2,2
2000-08-05,72,Californication,Red Hot Chili Peppers,72.0,72,2,happy
2000-08-05,73,Your Everything,Keith Urban,73.0,73,4,happy
2000-08-05,74,You'll Always Be Loved By Me,Brooks & Dunn,74.0,74,9,happy
2000-08-05,75,The Light,Common,,75,1,1
2000-08-05,76,The One,Backstreet Boys,61.0,30,11,1
2000-08-05,77,Treat Her Like A Lady,Joe,,77,1,happy
2000-08-05,78,Sour Girl,Stone Temple Pilots,78.0,78,5,0
2000-08-05,79,What You Want,DMX Featuring Sisqo,86.0,79,6,happy
2000-08-05,80,When You Need My Love,Darryl Worley,80.0,80,9,happy
2000-08-05,81,I Think God Can Explain,Splender,71.0,62,9,happy
2000-08-05,82,Country Comes To Town,Toby Keith,,82,1,happy
2000-08-05,83,Unconditional,Clay Davidson,63.0,49,20,sad
2000-08-05,84,With Arms Wide Open,Creed,79.0,68,13,0
2000-08-05,85,Who Let The Dogs Out,Baha Men,92.0,85,3,1
2000-08-05,86,Dance With Me,Debelah Morgan,91.0,86,2,happy
2000-08-05,87,I Disappear,Metallica,82.0,76,13,happy
2000-08-05,88,"Same Script, Different Cast",Whitney Houston & Deborah Cox,77.0,70,8,happy
2000-08-05,89,Callin' Me,Lil' Zane Featuring 112,83.0,83,2,happy
2000-08-05,90,The Chain Of Love,Clay Walker,81.0,40,17,sad
2000-08-05,91,Got It All,Eve & Jadakiss,88.0,88,4,happy
2000-08-05,92,Wobble Wobble,504 Boyz,85.0,17,17,happy
2000-08-05,93,Don't Call Me Baby,Madison Avenue,93.0,93,5,happy
2000-08-05,94,Shackles (Praise You),Mary Mary,84.0,28,20,1
2000-08-05,95,Crybaby,Mariah Carey Featuring Snoop Dogg,90.0,28,7,happy
2000-08-05,96,West Side Story,LFO,,96,1,happy
2000-08-05,97,Best Of Me,Mya Featuring Jadakiss,94.0,50,17,happy
2000-08-05,98,Cherchez LaGhost,Ghostface Killah,,98,1,happy
2000-08-05,99,Take That,"Torrey Carter Featuring Missy ""Misdemeanor"" Elliott",87.0,86,7,sad
2000-08-05,100,Dancing Queen,A*Teens,95.0,95,5,happy
2000-07-01,1,Be With You,Enrique Iglesias,1.0,1,14,1
2000-07-01,2,Try Again,Aaliyah,2.0,1,16,happy
2000-07-01,3,I Turn To You,Christina Aguilera,17.0,3,12,0
2000-07-01,4,I Wanna Know,Joe,6.0,4,27,1
2000-07-01,5,The Real Slim Shady,Eminem,4.0,4,9,happy
2000-07-01,6,Everything You Want,Vertical Horizon,3.0,3,24,1
2000-07-01,7,It's Gonna Be Me,'N Sync,9.0,7,9,1
2000-07-01,8,Breathe,Faith Hill,5.0,2,35,0
2000-07-01,9,You Sang To Me,Marc Anthony,7.0,2,19,1
2000-07-01,10,There You Go,P!nk,12.0,7,18,happy
2000-07-01,11,Higher,Creed,11.0,11,35,2
2000-07-01,12,Bent,matchbox twenty,13.0,12,10,2
2000-07-01,13,Thong Song,Sisqo,8.0,3,23,1
2000-07-01,14,Oops!...I Did It Again,Britney Spears,10.0,9,11,happy
2000-07-01,15,He Wasn't Man Enough,Toni Braxton,16.0,2,16,1
2000-07-01,16,I Try,Macy Gray,14.0,5,20,1
2000-07-01,17,Absolutely (Story Of A Girl),Nine Days,20.0,17,9,2
2000-07-01,18,Back Here,BBMak,18.0,18,10,happy
2000-07-01,19,Maria Maria,Santana Featuring The Product G&B,15.0,1,21,1
2000-07-01,20,Swear It Again,Westlife,21.0,20,14,1
2000-07-01,21,Big Pimpin',Jay-Z Featuring UGK,19.0,19,11,1
2000-07-01,22,Yes!,Chad Brock,27.0,22,13,happy
2000-07-01,23,Say My Name,Destiny's Child,23.0,1,28,1
2000-07-01,24,Broadway,Goo Goo Dolls,26.0,24,11,happy
2000-07-01,25,Separated,Avant,32.0,23,10,1
2000-07-01,26,Amazed,Lonestar,25.0,1,48,1
2000-07-01,27,I Wish,Carl Thomas,24.0,20,15,1
2000-07-01,28,Let's Get Married,Jagged Edge,29.0,28,9,1
2000-07-01,29,Otherside,Red Hot Chili Peppers,22.0,14,21,2
2000-07-01,30,The One,Backstreet Boys,31.0,30,6,1
2000-07-01,31,Wifey,Next,36.0,31,6,1
2000-07-01,32,Smooth,Santana Featuring Rob Thomas,33.0,1,49,1
2000-07-01,33,Where I Wanna Be,Donell Jones,35.0,33,11,0
2000-07-01,34,Crybaby,Mariah Carey Featuring Snoop Dogg,28.0,28,2,happy
2000-07-01,35,Desert Rose,Sting Featuring Cheb Mami,45.0,35,8,0
2000-07-01,36,(Hot S**t) Country Grammar,Nelly,30.0,24,10,happy
2000-07-01,37,"Jumpin', Jumpin'",Destiny's Child,40.0,37,8,1
2000-07-01,38,I Hope You Dance,Lee Ann Womack,41.0,38,8,0
2000-07-01,39,Better Off Alone,Alice Deejay,37.0,27,13,2
2000-07-01,40,Bye Bye Bye,'N Sync,34.0,4,23,1
2000-07-01,41,The Next Episode,Dr. Dre Featuring Snoop Dogg,46.0,41,6,happy
2000-07-01,42,Dance Tonight,Lucy Pearl,49.0,42,7,happy
2000-07-01,43,Doesn't Really Matter,Janet,52.0,43,3,happy
2000-07-01,44,Party Up (Up In Here),DMX,42.0,27,19,happy
2000-07-01,45,Couldn't Last A Moment,Collin Raye,43.0,43,16,happy
2000-07-01,46,Crash And Burn,Savage Garden,39.0,24,13,happy
2000-07-01,47,Kryptonite,3 Doors Down,51.0,47,13,0
2000-07-01,48,Purest Of Pain (A Puro Dolor),Son By Four,48.0,48,13,happy
2000-07-01,49,It Feels So Good,Sonique,38.0,8,24,1
2000-07-01,50,Simple Kind Of Life,No Doubt,,50,1,happy
2000-07-01,51,What'Chu Like,Da Brat Featuring Tyrese,54.0,51,5,happy
2000-07-01,52,Unconditional,Clay Davidson,55.0,49,15,sad
2000-07-01,53,The Chain Of Love,Clay Walker,44.0,40,12,sad
2000-07-01,54,I Wanna Be With You,Mandy Moore,63.0,54,3,2
2000-07-01,55,The Way You Love Me,Faith Hill,47.0,35,17,1
2000-07-01,56,Prayin' For Daylight,Rascal Flatts,58.0,56,9,1
2000-07-01,57,I'll Be,Reba McEntire,61.0,57,8,sad
2000-07-01,58,Some Things Never Change,Tim McGraw,60.0,58,8,happy
2000-07-01,59,I Need You,LeAnn Rimes,59.0,59,6,happy
2000-07-01,60,Shackles (Praise You),Mary Mary,53.0,28,15,1
2000-07-01,61,I Will Love Again,Lara Fabian,75.0,61,4,happy
2000-07-01,62,I Think God Can Explain,Splender,62.0,62,4,happy
2000-07-01,63,I Think I'm In Love With You,Jessica Simpson,,63,1,happy
2000-07-01,64,What About Now,Lonestar,66.0,64,4,happy
2000-07-01,65,Flowers On The Wall,Eric Heatherly,65.0,65,10,happy
2000-07-01,66,Incomplete,Sisqo,77.0,66,2,1
2000-07-01,67,That's The Way,Jo Dee Messina,78.0,67,2,happy
2000-07-01,68,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,68.0,68,3,happy
2000-07-01,69,She's More,Andy Griggs,50.0,37,17,happy
2000-07-01,70,Wobble Wobble,504 Boyz,64.0,17,12,happy
2000-07-01,71,"Same Script, Different Cast",Whitney Houston & Deborah Cox,71.0,71,3,happy
2000-07-01,72,What I Need To Do,Kenny Chesney,56.0,56,14,0
2000-07-01,73,Whatever,Ideal Featuring Lil' Mo,67.0,67,4,happy
2000-07-01,74,It Must Be Love,Alan Jackson,76.0,74,2,1
2000-07-01,75,With Arms Wide Open,Creed,74.0,68,8,0
2000-07-01,76,No More,Ruff Endz,,76,1,happy
2000-07-01,77,Taking You Home,Don Henley,79.0,77,2,sad
2000-07-01,78,Only God Knows Why,Kid Rock,69.0,19,20,happy
2000-07-01,79,Cold Day In July,Dixie Chicks,80.0,79,2,sad
2000-07-01,80,Mirror Mirror,M2M,70.0,62,14,1
2000-07-01,81,I Disappear,Metallica,81.0,76,8,happy
2000-07-01,82,One Voice,Billy Gilman,86.0,82,3,sad
2000-07-01,83,More,Trace Adkins,73.0,65,10,happy
2000-07-01,84,Best Of Me,Mya Featuring Jadakiss,72.0,50,12,happy
2000-07-01,85,You'll Always Be Loved By Me,Brooks & Dunn,85.0,85,4,happy
2000-07-01,86,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,82.0,40,17,sad
2000-07-01,87,Graduation (Friends Forever),Vitamin C,57.0,38,12,happy
2000-07-01,88,Take That,"Torrey Carter Featuring Missy ""Misdemeanor"" Elliott",94.0,88,2,sad
2000-07-01,89,Shut Up,"Trick Daddy Featuring Duece Poppito, Trina, Co",83.0,83,7,0
2000-07-01,90,It's So Hard,Big Punisher Featuring Donell Jones,84.0,75,11,happy
2000-07-01,91,Monica,Before Dark,87.0,77,7,happy
2000-07-01,92,When You Need My Love,Darryl Worley,93.0,88,4,happy
2000-07-01,93,Someday Out Of The Blue,Elton John,90.0,49,11,happy
2000-07-01,94,3 Little Words,Nu Flavor,89.0,89,5,sad
2000-07-01,95,You Owe Me,NAS Featuring Ginuwine,88.0,59,15,happy
2000-07-01,96,Carlene,Phil Vassar,91.0,45,18,happy
2000-07-01,97,Riddle,En Vogue,92.0,92,3,happy
2000-07-01,98,What You Want,DMX Featuring Sisqo,,98,1,happy
2000-07-01,99,Got Beef,Snoop Dogg Presents Tha Eastsidaz Featuring Jayo Felony And Blaqthoven,,99,1,1
2000-07-01,100,Been There,Clint Black With Steve Wariner,95.0,44,20,happy
2000-06-03,1,Maria Maria,Santana Featuring The Product G&B,1.0,1,17,1
2000-06-03,2,You Sang To Me,Marc Anthony,5.0,2,15,1
2000-06-03,3,Breathe,Faith Hill,2.0,2,31,0
2000-06-03,4,Thong Song,Sisqo,3.0,3,19,1
2000-06-03,5,He Wasn't Man Enough,Toni Braxton,4.0,2,12,1
2000-06-03,6,Be With You,Enrique Iglesias,8.0,6,10,1
2000-06-03,7,Everything You Want,Vertical Horizon,7.0,6,20,1
2000-06-03,8,Try Again,Aaliyah,9.0,8,12,happy
2000-06-03,9,I Try,Macy Gray,6.0,5,16,1
2000-06-03,10,I Wanna Know,Joe,11.0,10,23,1
2000-06-03,11,The Real Slim Shady,Eminem,16.0,11,5,happy
2000-06-03,12,Oops!...I Did It Again,Britney Spears,13.0,12,7,happy
2000-06-03,13,Say My Name,Destiny's Child,10.0,1,24,1
2000-06-03,14,Higher,Creed,18.0,14,31,2
2000-06-03,15,Otherside,Red Hot Chili Peppers,14.0,14,17,2
2000-06-03,16,There You Go,P!nk,19.0,7,14,happy
2000-06-03,17,I Turn To You,Christina Aguilera,20.0,17,8,0
2000-06-03,18,Bye Bye Bye,'N Sync,12.0,4,19,1
2000-06-03,19,It Feels So Good,Sonique,17.0,8,20,1
2000-06-03,20,Amazed,Lonestar,15.0,1,44,1
2000-06-03,21,Bent,matchbox twenty,22.0,21,6,2
2000-06-03,22,I Wish,Carl Thomas,21.0,20,11,1
2000-06-03,23,Smooth,Santana Featuring Rob Thomas,23.0,1,45,1
2000-06-03,24,Crash And Burn,Savage Garden,24.0,24,9,happy
2000-06-03,25,Big Pimpin',Jay-Z Featuring UGK,25.0,25,7,1
2000-06-03,26,It's Gonna Be Me,'N Sync,39.0,26,5,1
2000-06-03,27,Better Off Alone,Alice Deejay,29.0,27,9,2
2000-06-03,28,Party Up (Up In Here),DMX,28.0,27,15,happy
2000-06-03,29,Broadway,Goo Goo Dolls,31.0,29,7,happy
2000-06-03,30,Separated,Avant,26.0,23,6,1
2000-06-03,31,Shackles (Praise You),Mary Mary,30.0,28,11,1
2000-06-03,32,Yes!,Chad Brock,33.0,32,9,happy
2000-06-03,33,Never Let You Go,Third Eye Blind,27.0,14,20,1
2000-06-03,34,Back Here,BBMak,38.0,34,6,happy
2000-06-03,35,Swear It Again,Westlife,37.0,35,10,1
2000-06-03,36,Where I Wanna Be,Donell Jones,41.0,36,7,0
2000-06-03,37,(Hot S**t) Country Grammar,Nelly,55.0,37,6,happy
2000-06-03,38,Let's Get Married,Jagged Edge,45.0,38,5,1
2000-06-03,39,Absolutely (Story Of A Girl),Nine Days,52.0,39,5,2
2000-06-03,40,Graduation (Friends Forever),Vitamin C,40.0,40,8,happy
2000-06-03,41,The Way You Love Me,Faith Hill,35.0,35,13,1
2000-06-03,42,She's More,Andy Griggs,43.0,42,13,happy
2000-06-03,43,The Chain Of Love,Clay Walker,44.0,43,8,sad
2000-06-03,44,Only God Knows Why,Kid Rock,32.0,19,16,happy
2000-06-03,45,Show Me The Meaning Of Being Lonely,Backstreet Boys,34.0,6,23,1
2000-06-03,46,Couldn't Last A Moment,Collin Raye,48.0,46,12,happy
2000-06-03,47,I Knew I Loved You,Savage Garden,46.0,1,33,1
2000-06-03,48,I Need To Know,Marc Anthony,47.0,3,39,1
2000-06-03,49,Wobble Wobble,504 Boyz,36.0,17,8,happy
2000-06-03,50,The One,Backstreet Boys,58.0,50,2,1
2000-06-03,51,Kryptonite,3 Doors Down,53.0,51,9,0
