date,rank,song,artist,last-week,peak-rank,weeks-on-board,label
1999-09-04,69,Girls' Best Friend,JAY-Z,81.0,69,2,happy
1999-09-04,70,My Own Worst Enemy,Lit,68.0,51,20,energetic
1999-09-04,71,"The Cup Of Life (The Official Song Of The World Cup, France '98)",Ricky Martin,65.0,45,29,happy
1999-09-04,72,Wanna Be A Baller,"Lil' Troy Featuring Yungsta, Fat Pat, Lil' Will, Hawk, Big T",73.0,72,4,happy
1999-09-04,73,I'll Still Love You More,Trisha Yearwood,74.0,73,5,sad
1999-09-04,74,Meeting In My Bedroom,Silk,80.0,74,3,happy
1999-09-04,75,(Now You See Me) Now You Don't,Lee Ann Womack,78.0,75,5,happy
1999-09-04,76,Southern Gul,Erykah Badu Featuring Rahzel,96.0,76,2,sad
1999-09-04,77,Sunshine,Coko,76.0,70,7,happy
1999-09-04,78,American Woman,Lenny Kravitz,70.0,70,8,happy
1999-09-04,79,I Will Go With You (Con Te Partiro),Donna Summer,79.0,79,7,happy
1999-09-04,80,Get Gone,Ideal,86.0,80,3,happy
1999-09-04,81,My Love Is Your Love,Whitney Houston,,81,1,happy
1999-09-04,82,What Do You Say To That,George Strait,,82,1,sad
1999-09-04,83,Lately,Tyrese,64.0,56,12,happy
1999-09-04,84,Almost Doesn't Count,Brandy,61.0,16,20,happy
1999-09-04,85,I'll Be Your Everything,Youngstown,77.0,71,4,happy
1999-09-04,86,Who Needs Pictures,Brad Paisley,69.0,65,12,sad
1999-09-04,87,Nookie,Limp Bizkit,83.0,80,6,energetic
1999-09-04,88,Everyone Falls In Love,Tanto Metro & Devonte,88.0,88,10,happy
1999-09-04,89,"Boom, Boom, Boom, Boom!!",Vengaboys,84.0,84,5,happy
1999-09-04,90,Lonely And Gone,Montgomery Gentry,90.0,90,6,happy
1999-09-04,91,Whatever You Say,Martina McBride,87.0,37,19,happy
1999-09-04,92,Chante's Got A Man,Chante Moore,85.0,10,17,happy
1999-09-04,93,Never Been Kissed,Sherrie Austin,95.0,89,6,happy
1999-09-04,94,Did You Ever Think,R. Kelly,91.0,27,15,happy
1999-09-04,95,The Day The World Went Away,Nine Inch Nails,89.0,17,5,sad
1999-09-04,96,Sexual (Li Da Di),Amber,93.0,93,8,happy
1999-09-04,97,Lightning Does The Work,Chad Brock,97.0,97,3,happy
1999-09-04,98,Watch Out Now,The Beatnuts Featuring Yellaklaw,99.0,84,11,happy
1999-09-04,99,Who Dat,JT Money Featuring Sole,98.0,5,20,happy
1999-09-04,100,No Pigeons,Sporty Thievz Featuring Mr. Woods,92.0,12,17,happy
1999-08-07,1,Genie In A Bottle,Christina Aguilera,1.0,1,6,happy
1999-08-07,2,"Bills, Bills, Bills",Destiny's Child,3.0,1,8,happy
1999-08-07,3,Tell Me It's Real,K-Ci & JoJo,16.0,3,11,happy
1999-08-07,4,Wild Wild West,Will Smith Featuring Dru Hill & Kool Mo Dee,2.0,1,12,happy
1999-08-07,5,If You Had My Love,Jennifer Lopez,5.0,1,13,happy
1999-08-07,6,Last Kiss,Pearl Jam,4.0,2,11,happy
1999-08-07,7,All Star,Smash Mouth,7.0,7,12,happy
1999-08-07,8,I Want It That Way,Backstreet Boys,6.0,6,16,happy
1999-08-07,9,Where My Girls At?,702,8.0,4,15,happy
1999-08-07,10,Summer Girls,LFO,15.0,10,4,happy
1999-08-07,11,It's Not Right But It's Okay,Whitney Houston,9.0,4,14,happy
1999-08-07,12,Jamboree,Naughty By Nature Featuring Zhane,13.0,12,6,happy
1999-08-07,13,Fortunate,Maxwell,11.0,4,18,happy
1999-08-07,14,I Will Remember You (Live),Sarah McLachlan,14.0,14,32,sad
1999-08-07,15,Livin' La Vida Loca,Ricky Martin,10.0,1,17,energetic
1999-08-07,16,Bailamos,Enrique Iglesias,29.0,16,5,happy
1999-08-07,17,The Day The World Went Away,Nine Inch Nails,,17,1,sad
1999-08-07,18,Kiss Me,Sixpence None The Richer,17.0,2,27,happy
1999-08-07,19,The Hardest Thing,98 Degrees,12.0,5,20,happy
1999-08-07,20,Someday,Sugar Ray,26.0,20,6,happy
1999-08-07,21,Beautiful Stranger,Madonna,22.0,19,9,sad
1999-08-07,22,Sometimes,Britney Spears,21.0,21,12,happy
1999-08-07,23,Happily Ever After,Case,23.0,15,10,happy
1999-08-07,24,That Don't Impress Me Much,Shania Twain,18.0,7,27,happy
1999-08-07,25,No Scrubs,TLC,19.0,1,25,happy
1999-08-07,26,She's So High,Tal Bachman,34.0,26,8,energetic
1999-08-07,27,Amazed,Lonestar,32.0,27,10,happy
1999-08-07,28,So Anxious,Ginuwine,36.0,28,4,happy
1999-08-07,29,Lesson In Leavin',Jo Dee Messina,30.0,29,10,happy
1999-08-07,30,808,Blaque,20.0,8,17,happy
1999-08-07,31,God Must Have Spent A Little More Time On You,Alabama Featuring 'N Sync,31.0,31,11,happy
1999-08-07,32,Better Days (And The Bottom Drops Out),Citizen King,33.0,32,11,happy
1999-08-07,33,Anywhere,112 Featuring Lil'z,27.0,15,21,happy
1999-08-07,34,You'll Be In My Heart,Phil Collins,24.0,21,6,happy
1999-08-07,35,Everything Is Everything,Lauryn Hill,35.0,35,8,happy
1999-08-07,36,Scar Tissue,Red Hot Chili Peppers,37.0,36,10,happy
1999-08-07,37,Spend My Life With You,Eric Benet Featuring Tamia,41.0,37,6,sad
1999-08-07,38,A Night To Remember,Joe Diffie,40.0,38,13,happy
1999-08-07,39,Out Of My Head,Fastball,50.0,39,6,sad
1999-08-07,40,Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls,42.0,40,9,happy
1999-08-07,41,What Ya Want,EVE & Nokio,52.0,41,6,happy
1999-08-07,42,I Could Not Ask For More,Edwin McCain,45.0,42,7,happy
1999-08-07,43,Chante's Got A Man,Chante Moore,28.0,10,13,happy
1999-08-07,44,No Pigeons,Sporty Thievz Featuring Mr. Woods,25.0,12,13,happy
1999-08-07,45,"The Cup Of Life (The Official Song Of The World Cup, France '98)",Ricky Martin,51.0,45,25,happy
1999-08-07,46,Black Balloon,Goo Goo Dolls,48.0,46,5,happy
1999-08-07,47,Little Good-Byes,SHeDAISY,49.0,47,14,happy
1999-08-07,48,Every Morning,Sugar Ray,38.0,3,31,happy
1999-08-07,49,Single White Female,Chely Wright,53.0,49,13,happy
1999-08-07,50,Write This Down,George Strait,39.0,27,16,happy
1999-08-07,51,Almost Doesn't Count,Brandy,43.0,16,16,happy
1999-08-07,52,Smile,Vitamin C Featuring Lady Saw,62.0,52,4,happy
1999-08-07,53,Holla Holla,Ja Rule,54.0,35,19,happy
1999-08-07,54,You Had Me From Hello,Kenny Chesney,60.0,54,5,sad
1999-08-07,55,The Secret Of Life,Faith Hill,56.0,55,7,happy
1999-08-07,56,Unpretty,TLC,57.0,56,7,happy
1999-08-07,57,Lately,Tyrese,59.0,56,8,happy
1999-08-07,58,Please Remember Me,Tim McGraw,46.0,10,19,sad
1999-08-07,59,All That I Can Say,Mary J. Blige,63.0,59,3,happy
1999-08-07,60,Little Man,Alan Jackson,65.0,60,5,happy
1999-08-07,61,Jigga My N****,JAY-Z,64.0,61,7,happy
1999-08-07,62,You've Got A Way,Shania Twain,66.0,62,4,sad
1999-08-07,63,She's All I Ever Had,Ricky Martin,,63,1,happy
1999-08-07,64,My Own Worst Enemy,Lit,61.0,51,16,energetic
1999-08-07,65,Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne,71.0,65,5,happy
1999-08-07,66,I Do (Cherish You),98 Degrees,,66,1,sad
1999-08-07,67,Did You Ever Think,R. Kelly,55.0,27,11,happy
1999-08-07,68,Who Needs Pictures,Brad Paisley,67.0,67,8,sad
1999-08-07,69,Ready To Run,Dixie Chicks,73.0,69,3,happy
1999-08-07,70,Never Gonna Let You Go,Faith Evans,70.0,70,5,sad
1999-08-07,71,Whatever You Say,Martina McBride,58.0,37,15,happy
1999-08-07,72,American Woman,Lenny Kravitz,72.0,72,4,happy
1999-08-07,73,Smooth,Santana Featuring Rob Thomas,78.0,73,2,happy
1999-08-07,74,Sunshine,Coko,74.0,74,3,happy
1999-08-07,75,All N My Grill,"Missy ""Misdemeanor"" Elliott Featuring Big Boi & Nicole",77.0,75,3,happy
1999-08-07,76,What's My Age Again?,Blink-182,76.0,76,4,energetic
1999-08-07,77,Crazy Little Thing Called Love,Dwight Yoakam,68.0,64,8,energetic
1999-08-07,78,Who Dat,JT Money Featuring Sole,69.0,5,16,happy
1999-08-07,79,I Will Go With You (Con Te Partiro),Donna Summer,83.0,79,3,happy
1999-08-07,80,Nookie,Limp Bizkit,80.0,80,2,energetic
1999-08-07,81,I'll Still Love You More,Trisha Yearwood,,81,1,sad
1999-08-07,82,(Now You See Me) Now You Don't,Lee Ann Womack,,82,1,happy
1999-08-07,83,Give It To You,Jordan Knight,75.0,10,19,happy
1999-08-07,84,"Boom, Boom, Boom, Boom!!",Vengaboys,,84,1,happy
1999-08-07,85,Almost Home,Mary Chapin Carpenter,85.0,85,4,happy
1999-08-07,86,You Won't Ever Be Lonely,Andy Griggs,81.0,28,20,happy
1999-08-07,87,Tonight The Heartache's On Me,Dixie Chicks,79.0,46,13,happy
1999-08-07,88,Everyone Falls In Love,Tanto Metro & Devonte,89.0,88,6,happy
1999-08-07,89,Vivrant Thing,Q-Tip,92.0,89,4,happy
1999-08-07,90,Players Holiday,T.W.D.Y. Featuring Too Short & Mac Mall,93.0,90,14,happy
1999-08-07,91,Watch Out Now,The Beatnuts Featuring Yellaklaw,91.0,84,7,happy
1999-08-07,92,With You,Lila McCann,87.0,41,19,happy
1999-08-07,93,Two Teardrops,Steve Wariner,86.0,30,19,sad
1999-08-07,94,Never Been Kissed,Sherrie Austin,94.0,94,2,happy
1999-08-07,95,Strong Enough,Cher,84.0,57,12,happy
1999-08-07,96,Sexual (Li Da Di),Amber,96.0,96,4,happy
1999-08-07,97,It's Your Thing,Mercedes Featuring Master P,97.0,97,2,happy
1999-08-07,98,You Are Everything,Dru Hill,88.0,84,8,happy
1999-08-07,99,Lonely And Gone,Montgomery Gentry,99.0,99,2,happy
1999-08-07,100,Man! I Feel Like A Woman!,Shania Twain,90.0,34,17,happy
1999-07-03,1,If You Had My Love,Jennifer Lopez,1.0,1,8,happy
1999-07-03,2,Livin' La Vida Loca,Ricky Martin,3.0,1,12,energetic
1999-07-03,3,Last Kiss,Pearl Jam,2.0,2,6,happy
1999-07-03,4,It's Not Right But It's Okay,Whitney Houston,11.0,4,9,happy
1999-07-03,5,The Hardest Thing,98 Degrees,7.0,5,15,happy
1999-07-03,6,I Want It That Way,Backstreet Boys,6.0,6,11,happy
1999-07-03,7,Fortunate,Maxwell,8.0,4,13,happy
1999-07-03,8,No Scrubs,TLC,4.0,1,20,happy
1999-07-03,9,Where My Girls At?,702,5.0,4,10,happy
1999-07-03,10,Kiss Me,Sixpence None The Richer,9.0,2,22,happy
1999-07-03,11,"Bills, Bills, Bills",Destiny's Child,52.0,11,3,happy
1999-07-03,12,No Pigeons,Sporty Thievz Featuring Mr. Woods,16.0,12,8,happy
1999-07-03,13,Wild Wild West,Will Smith Featuring Dru Hill & Kool Mo Dee,13.0,13,7,happy
1999-07-03,14,That Don't Impress Me Much,Shania Twain,10.0,7,22,happy
1999-07-03,15,Happily Ever After,Case,15.0,15,5,happy
1999-07-03,16,808,Blaque,12.0,8,12,happy
1999-07-03,17,Almost Doesn't Count,Brandy,17.0,16,11,happy
1999-07-03,18,Chante's Got A Man,Chante Moore,14.0,10,8,happy
1999-07-03,19,All Star,Smash Mouth,21.0,19,7,happy
1999-07-03,20,Every Morning,Sugar Ray,19.0,3,26,happy
1999-07-03,21,Who Dat,JT Money Featuring Sole,18.0,5,11,happy
1999-07-03,22,Give It To You,Jordan Knight,20.0,10,14,happy
1999-07-03,23,Anywhere,112 Featuring Lil'z,22.0,15,16,happy
1999-07-03,24,I Will Remember You (Live),Sarah McLachlan,28.0,24,27,sad
1999-07-03,25,Please Remember Me,Tim McGraw,24.0,10,14,sad
1999-07-03,26,Slide,Goo Goo Dolls,23.0,8,31,energetic
1999-07-03,27,Sometimes,Britney Spears,27.0,27,7,happy
1999-07-03,28,What It's Like,Everlast,25.0,13,29,happy
1999-07-03,29,Beautiful Stranger,Madonna,38.0,29,4,sad
1999-07-03,30,Write This Down,George Strait,30.0,27,11,happy
1999-07-03,31,Tell Me It's Real,K-Ci & JoJo,31.0,31,6,happy
1999-07-03,32,Believe,Cher,26.0,1,29,energetic
1999-07-03,33,God Must Have Spent A Little More Time On You,Alabama Featuring 'N Sync,33.0,33,6,happy
1999-07-03,34,You'll Be In My Heart,Phil Collins,,34,1,happy
1999-07-03,35,Holla Holla,Ja Rule,35.0,35,14,happy
1999-07-03,36,Did You Ever Think,R. Kelly,32.0,27,6,happy
1999-07-03,37,Whatever You Say,Martina McBride,37.0,37,10,happy
1999-07-03,38,Amazed,Lonestar,39.0,38,5,happy
1999-07-03,39,Lesson In Leavin',Jo Dee Messina,42.0,39,5,happy
1999-07-03,40,Better Days (And The Bottom Drops Out),Citizen King,45.0,40,6,happy
1999-07-03,41,With You,Lila McCann,41.0,41,14,happy
1999-07-03,42,Sweet Lady,Tyrese,29.0,12,24,happy
1999-07-03,43,Fly Away,Lenny Kravitz,36.0,12,31,happy
1999-07-03,44,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,34.0,2,28,happy
1999-07-03,45,Back 2 Good,matchbox 20,40.0,24,28,sad
1999-07-03,46,Tonight The Heartache's On Me,Dixie Chicks,47.0,46,8,happy
1999-07-03,47,A Night To Remember,Joe Diffie,50.0,47,8,happy
1999-07-03,48,Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls,59.0,48,4,happy
1999-07-03,49,If You (Lovin' Me),Silk,46.0,13,17,sad
1999-07-03,50,Scar Tissue,Red Hot Chili Peppers,51.0,50,5,happy
1999-07-03,51,My Own Worst Enemy,Lit,53.0,51,11,energetic
1999-07-03,52,I Could Not Ask For More,Edwin McCain,63.0,52,2,happy
1999-07-03,53,Single White Female,Chely Wright,58.0,53,8,happy
1999-07-03,54,One Honest Heart,Reba,54.0,54,6,happy
1999-07-03,55,"The Cup Of Life (The Official Song Of The World Cup, France '98)",Ricky Martin,65.0,55,20,happy
1999-07-03,56,Lately,Tyrese,69.0,56,3,happy
1999-07-03,57,Little Good-Byes,SHeDAISY,61.0,57,9,happy
1999-07-03,58,She's So High,Tal Bachman,68.0,58,3,energetic
1999-07-03,59,Two Teardrops,Steve Wariner,44.0,30,14,sad
1999-07-03,60,Praise You,Fatboy Slim,48.0,36,17,happy
1999-07-03,61,Genie In A Bottle,Christina Aguilera,,61,1,happy
1999-07-03,62,Strong Enough,Cher,57.0,57,7,happy
1999-07-03,63,Everything Is Everything,Lauryn Hill,66.0,63,3,happy
1999-07-03,64,Out Of My Head,Fastball,,64,1,sad
1999-07-03,65,Unpretty,TLC,76.0,65,2,happy
1999-07-03,66,Someday,Sugar Ray,,66,1,happy
1999-07-03,67,Rollercoaster,B*Witched,67.0,67,3,happy
1999-07-03,68,You Won't Ever Be Lonely,Andy Griggs,55.0,28,15,happy
1999-07-03,69,Crazy Little Thing Called Love,Dwight Yoakam,70.0,69,3,energetic
1999-07-03,70,Blue Monday,Orgy,62.0,56,19,happy
1999-07-03,71,What's It Gonna Be?!,Busta Rhymes Featuring Janet,56.0,3,17,happy
1999-07-03,72,Man! I Feel Like A Woman!,Shania Twain,60.0,34,12,happy
1999-07-03,73,The Secret Of Life,Faith Hill,80.0,73,2,happy
1999-07-03,74,What Ya Want,EVE & Nokio,,74,1,happy
1999-07-03,75,Who Needs Pictures,Brad Paisley,78.0,75,3,sad
1999-07-03,76,Jigga My N****,JAY-Z,82.0,76,2,happy
1999-07-03,77,You,Jesse Powell,64.0,10,20,sad
1999-07-03,78,She's Always Right,Clay Walker,74.0,74,4,happy
1999-07-03,79,Jamboree,Naughty By Nature Featuring Zhane,,79,1,happy
1999-07-03,80,Hello L.O.V.E.,John Michael Montgomery,71.0,71,5,happy
1999-07-03,81,Wish You Were Here,Mark Wills,75.0,34,18,sad
1999-07-03,82,Spend My Life With You,Eric Benet Featuring Tamia,,82,1,sad
1999-07-03,83,Anyone Else,Collin Raye,73.0,37,17,happy
1999-07-03,84,You Are Everything,Dru Hill,84.0,84,3,happy
1999-07-03,85,Slave To The Habit,Shane Minor,85.0,85,3,happy
1999-07-03,86,My Favorite Girl,Dave Hollister,81.0,39,13,happy
1999-07-03,87,Nann,Trick Daddy Featuring Trina,83.0,62,17,energetic
1999-07-03,88,Sitting Home,Total,86.0,42,13,happy
1999-07-03,89,Watch Out Now,The Beatnuts Featuring Yellaklaw,94.0,89,2,happy
1999-07-03,90,I'll Think Of A Reason Later,Lee Ann Womack,88.0,38,19,happy
1999-07-03,91,One,Creed,90.0,70,19,sad
1999-07-03,92,Heavy,Collective Soul,95.0,73,18,energetic
1999-07-03,93,Anything But Down,Sheryl Crow,89.0,49,13,happy
1999-07-03,94,Players Holiday,T.W.D.Y. Featuring Too Short & Mac Mall,100.0,94,9,happy
1999-07-03,95,Life,K-Ci & JoJo,92.0,60,16,sad
1999-07-03,96,Why Don't You Get A Job?,The Offspring,98.0,74,13,happy
1999-07-03,97,Everyone Falls In Love,Tanto Metro & Devonte,,97,1,happy
1999-07-03,98,It Ain't My Fault 1 & 2,Silkk The Shocker Featuring Mystikal,91.0,18,18,happy
1999-07-03,99,Let Me Know,Cam'ron,99.0,99,2,happy
1999-07-03,100,I Drive Myself Crazy,'N Sync,87.0,67,11,happy
1999-06-05,1,Livin' La Vida Loca,Ricky Martin,1.0,1,8,energetic
1999-06-05,2,If You Had My Love,Jennifer Lopez,8.0,2,4,happy
1999-06-05,3,No Scrubs,TLC,2.0,1,16,happy
1999-06-05,4,Fortunate,Maxwell,4.0,4,9,happy
1999-06-05,5,Kiss Me,Sixpence None The Richer,3.0,2,18,happy
1999-06-05,6,Where My Girls At?,702,5.0,5,6,happy
1999-06-05,7,Who Dat,JT Money Featuring Sole,7.0,5,7,happy
1999-06-05,8,That Don't Impress Me Much,Shania Twain,13.0,8,18,happy
1999-06-05,9,Every Morning,Sugar Ray,6.0,3,22,happy
1999-06-05,10,808,Blaque,10.0,10,8,happy
1999-06-05,11,Chante's Got A Man,Chante Moore,12.0,11,4,happy
1999-06-05,12,Give It To You,Jordan Knight,15.0,10,10,happy
1999-06-05,13,I Want It That Way,Backstreet Boys,17.0,13,7,happy
1999-06-05,14,Believe,Cher,9.0,1,25,energetic
1999-06-05,15,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,11.0,2,24,happy
1999-06-05,16,Wild Wild West,Will Smith Featuring Dru Hill & Kool Mo Dee,23.0,16,3,happy
1999-06-05,17,Anywhere,112 Featuring Lil'z,20.0,15,12,happy
1999-06-05,18,Please Remember Me,Tim McGraw,18.0,10,10,sad
1999-06-05,19,What It's Like,Everlast,16.0,13,25,happy
1999-06-05,20,Slide,Goo Goo Dolls,19.0,8,27,energetic
1999-06-05,21,Sweet Lady,Tyrese,22.0,12,20,happy
1999-06-05,22,Almost Doesn't Count,Brandy,25.0,22,7,happy
1999-06-05,23,The Hardest Thing,98 Degrees,21.0,20,11,happy
1999-06-05,24,What's It Gonna Be?!,Busta Rhymes Featuring Janet,14.0,3,13,happy
1999-06-05,25,Fly Away,Lenny Kravitz,24.0,12,27,happy
1999-06-05,26,If You (Lovin' Me),Silk,27.0,13,13,sad
1999-06-05,27,All Star,Smash Mouth,48.0,27,3,happy
1999-06-05,28,Angel Of Mine,Monica,26.0,1,27,sad
1999-06-05,29,Write This Down,George Strait,30.0,29,7,happy
1999-06-05,30,Two Teardrops,Steve Wariner,33.0,30,10,sad
1999-06-05,31,You Won't Ever Be Lonely,Andy Griggs,28.0,28,11,happy
1999-06-05,32,It's Not Right But It's Okay,Whitney Houston,50.0,32,5,happy
1999-06-05,33,Back 2 Good,matchbox 20,29.0,24,24,sad
1999-06-05,34,Man! I Feel Like A Woman!,Shania Twain,36.0,34,8,happy
1999-06-05,35,All I Have To Give,Backstreet Boys,34.0,5,19,happy
1999-06-05,36,Angel,Sarah McLachlan,32.0,4,27,sad
1999-06-05,37,Anyone Else,Collin Raye,38.0,37,13,happy
1999-06-05,38,...Baby One More Time,Britney Spears,31.0,1,29,happy
1999-06-05,39,My Favorite Girl,Dave Hollister,40.0,39,9,happy
1999-06-05,40,Holla Holla,Ja Rule,45.0,40,10,happy
1999-06-05,41,You,Jesse Powell,42.0,10,16,sad
1999-06-05,42,Praise You,Fatboy Slim,39.0,36,13,happy
1999-06-05,43,Can I Get A...,Jay-Z Featuring Amil (Of Major Coinz) & Ja,35.0,19,36,happy
1999-06-05,44,Whatever You Say,Martina McBride,52.0,44,6,happy
1999-06-05,45,With You,Lila McCann,51.0,45,10,happy
1999-06-05,46,Ex-Factor,Lauryn Hill,37.0,21,22,happy
1999-06-05,47,Save Tonight,Eagle-Eye Cherry,41.0,5,27,energetic
1999-06-05,48,Sometimes,Britney Spears,57.0,48,3,happy
1999-06-05,49,God Must Have Spent A Little More Time On You,Alabama Featuring 'N Sync,70.0,49,2,happy
1999-06-05,50,Wish You Were Here,Mark Wills,44.0,34,14,sad
1999-06-05,51,We Like To Party!,Vengaboys,43.0,26,17,happy
1999-06-05,52,How Forever Feels,Kenny Chesney,46.0,27,18,happy
1999-06-05,53,I Will Remember You (Live),Sarah McLachlan,66.0,53,23,sad
1999-06-05,54,Did You Ever Think,R. Kelly,71.0,54,2,happy
1999-06-05,55,Sitting Home,Total,49.0,42,9,happy
1999-06-05,56,Anything But Down,Sheryl Crow,53.0,49,9,happy
1999-06-05,57,Strong Enough,Cher,75.0,57,3,happy
1999-06-05,58,Tell Me It's Real,K-Ci & JoJo,86.0,58,2,happy
1999-06-05,59,Tonight The Heartache's On Me,Dixie Chicks,59.0,59,4,happy
1999-06-05,60,No Pigeons,Sporty Thievz Featuring Mr. Woods,54.0,54,4,happy
1999-06-05,61,My Own Worst Enemy,Lit,64.0,61,7,energetic
1999-06-05,62,Nann,Trick Daddy Featuring Trina,67.0,62,13,energetic
1999-06-05,63,I Still Believe,Mariah Carey,47.0,4,18,sad
1999-06-05,64,Last Kiss,Pearl Jam,84.0,64,2,happy
1999-06-05,65,Blue Monday,Orgy,61.0,56,15,happy
1999-06-05,66,A Night To Remember,Joe Diffie,77.0,66,4,happy
1999-06-05,67,One Honest Heart,Reba,81.0,67,2,happy
1999-06-05,68,What'd You Come Here For?,Trina & Tamara,56.0,56,10,happy
1999-06-05,69,Happily Ever After,Case,,69,1,happy
1999-06-05,70,It's Over Now,Deborah Cox,79.0,70,3,happy
1999-06-05,71,Georgy Porgy,Eric Benet Featuring Faith Evans,68.0,55,12,happy
1999-06-05,72,Better Days (And The Bottom Drops Out),Citizen King,78.0,72,2,happy
1999-06-05,73,It Ain't My Fault 1 & 2,Silkk The Shocker Featuring Mystikal,63.0,18,14,happy
1999-06-05,74,Special,Garbage,60.0,52,11,happy
1999-06-05,75,Lesson In Leavin',Jo Dee Messina,,75,1,happy
1999-06-05,76,My First Night With You,Mya,58.0,28,12,sad
1999-06-05,77,What's So Different,Ginuwine,62.0,49,16,happy
1999-06-05,78,Little Good-Byes,SHeDAISY,87.0,78,5,happy
1999-06-05,79,Hands Of A Working Man,Ty Herndon,55.0,47,12,happy
1999-06-05,80,Millennium,Robbie Williams,,80,1,happy
1999-06-05,81,Amazed,Lonestar,,81,1,happy
1999-06-05,82,I'll Think Of A Reason Later,Lee Ann Womack,74.0,38,15,happy
1999-06-05,83,I Drive Myself Crazy,'N Sync,73.0,67,7,happy
1999-06-05,84,All Night Long,Faith Evans Featuring Puff Daddy,69.0,9,18,happy
1999-06-05,85,Stranger In My Mirror,Randy Travis,85.0,85,3,happy
1999-06-05,86,Single White Female,Chely Wright,93.0,86,4,happy
1999-06-05,87,Hello L.O.V.E.,John Michael Montgomery,,87,1,happy
1999-06-05,88,Life,K-Ci & JoJo,72.0,60,12,sad
1999-06-05,89,Scar Tissue,Red Hot Chili Peppers,,89,1,happy
1999-06-05,90,Maybe Not Tonight,Sammy Kershaw & Lorrie Morgan,92.0,86,4,sad
1999-06-05,91,One,Creed,80.0,70,15,sad
1999-06-05,92,You Were Mine,Dixie Chicks,88.0,34,20,sad
1999-06-05,93,Gone Crazy,Alan Jackson,76.0,43,13,sad
1999-06-05,94,Why Don't You Get A Job?,The Offspring,83.0,74,9,happy
1999-06-05,95,Hate Me Now,Nas Featuring Puff Daddy,82.0,62,7,happy
1999-06-05,96,Ordinary Life,Chad Brock,91.0,39,16,sad
1999-06-05,97,Hillbilly Shoes,Montgomery Gentry,65.0,62,11,happy
1999-06-05,98,Heavy,Collective Soul,96.0,73,14,energetic
1999-06-05,99,She's A Bitch,"Missy ""Misdemeanor"" Elliott",90.0,90,4,happy
1999-06-05,100,Players Holiday,T.W.D.Y. Featuring Too Short & Mac Mall,98.0,98,5,happy
1999-05-01,1,No Scrubs,TLC,1.0,1,11,happy
1999-05-01,2,Kiss Me,Sixpence None The Richer,5.0,2,13,happy
1999-05-01,3,Believe,Cher,2.0,1,20,energetic
1999-05-01,4,Every Morning,Sugar Ray,3.0,3,17,happy
1999-05-01,5,What's It Gonna Be?!,Busta Rhymes Featuring Janet,4.0,3,8,happy
1999-05-01,6,Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,6.0,2,19,happy
1999-05-01,7,Angel Of Mine,Monica,8.0,1,22,sad
1999-05-01,8,Livin' La Vida Loca,Ricky Martin,32.0,8,3,energetic
1999-05-01,9,Slide,Goo Goo Dolls,10.0,8,22,energetic
1999-05-01,10,Please Remember Me,Tim McGraw,17.0,10,5,sad
1999-05-01,11,I Still Believe,Mariah Carey,7.0,4,13,sad
1999-05-01,12,Sweet Lady,Tyrese,18.0,12,15,happy
1999-05-01,13,If You (Lovin' Me),Silk,13.0,13,8,sad
1999-05-01,14,What It's Like,Everlast,23.0,14,20,happy
1999-05-01,15,Fly Away,Lenny Kravitz,21.0,15,22,happy
1999-05-01,16,Give It To You,Jordan Knight,16.0,16,5,happy
1999-05-01,17,Anywhere,112 Featuring Lil'z,27.0,17,7,happy
1999-05-01,18,Who Dat,JT Money Featuring Sole,22.0,18,2,happy
1999-05-01,19,Angel,Sarah McLachlan,19.0,4,22,sad
1999-05-01,20,C'est La Vie,B*Witched,9.0,9,11,happy
1999-05-01,21,...Baby One More Time,Britney Spears,20.0,1,24,happy
1999-05-01,22,All I Have To Give,Backstreet Boys,12.0,5,14,happy
1999-05-01,23,All Night Long,Faith Evans Featuring Puff Daddy,15.0,9,13,happy
1999-05-01,24,Back 2 Good,matchbox 20,30.0,24,19,sad
